Date	Massa|22_Q simulé	Massa_Debit cleaned 1982-2025-09	Massa|69_i	Massa|69_T	Massa|69_RG	Massa|70_h	Massa|71_h	Massa|71_A	Massa|72_h	Massa|73_Q	Massa|73_QNeige	Massa|73_QGlace	Massa|73_H	Massa|73_A	DayOfYearSinus	HourOfDaySinus
2022-03-13T00:00:00.0000000	NaN	0.432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0
2022-03-13T01:00:00.0000000	NaN	0.4335	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.017037086
2022-03-13T02:00:00.0000000	NaN	0.429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.0669873
2022-03-13T03:00:00.0000000	NaN	0.426	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.14644662
2022-03-13T04:00:00.0000000	NaN	0.426	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.25
2022-03-13T05:00:00.0000000	NaN	0.4245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.37059048
2022-03-13T06:00:00.0000000	NaN	0.423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.5
2022-03-13T07:00:00.0000000	NaN	0.4215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.62940955
2022-03-13T08:00:00.0000000	NaN	0.42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.75
2022-03-13T09:00:00.0000000	NaN	0.42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.8535534
2022-03-13T10:00:00.0000000	NaN	0.426	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.9330127
2022-03-13T11:00:00.0000000	NaN	0.429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.9829629
2022-03-13T12:00:00.0000000	NaN	0.4305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	1
2022-03-13T13:00:00.0000000	NaN	0.4365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.9829629
2022-03-13T14:00:00.0000000	NaN	0.432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.9330127
2022-03-13T15:00:00.0000000	NaN	0.4335	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.8535534
2022-03-13T16:00:00.0000000	NaN	0.42900002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.75
2022-03-13T17:00:00.0000000	NaN	0.432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.62940955
2022-03-13T18:00:00.0000000	NaN	0.432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.5
2022-03-13T19:00:00.0000000	NaN	0.4305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.37059048
2022-03-13T20:00:00.0000000	NaN	0.4305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.25
2022-03-13T21:00:00.0000000	NaN	0.4275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.14644662
2022-03-13T22:00:00.0000000	NaN	0.42000002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.0669873
2022-03-13T23:00:00.0000000	NaN	0.4245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.33732897	0.017037086
